"Name","City","State","Enrollment","Private","Region","Adm_Rate","ACT_median","ACT_Q1","ACT_Q3","Cost","Net_Tuition","Avg_Fac_Salary","PercentFemale","PercentWhite","PercentBlack","PercentHispanic","PercentAsian","FourYearComp_Males","FourYearComp_Females","Debt_median","Salary10yr_median"
"Bowie State University","Bowie","MD",5197,"Public","Mid East",0.3801,NA,NA,NA,21623,5159,75591,0.6363636364,0.361100006103515,0.549099998474121,0.0534999990463256,0.0380999994277954,0.197530864198,0.230989956958,12500,45800
"Bowling Green State University-Main Campus","Bowling Green","OH",13729,"Public","Great Lakes",0.7227,22,19,19,23804,9034,81909,0.6013106861,0.880899963378906,0.0802999973297119,0.0299000000953674,0.0113999998569488,0.404748757592,0.492361927145,17125,40500
"Bradley University","Peoria","IL",4598,"Private","Great Lakes",0.6681,26,23,23,46304,17819,81351,0.5298850575,0.857200012207031,0.0757000017166137,0.0542000007629394,0.0285999989509582,0.691206543967,0.717898832685,22117,53600
"Brandeis University","Waltham","MA",3627,"Private","New England",0.3115,31,29,29,70848,24212,118584,0.6027088036,0.810699996948242,0.0723999977111816,0.0790999984741211,0.0573999977111816,0.784615384615,0.844827586207,24708,57900
"Brandman University","Irvine","CA",4092,"Private","Far West",0.7917,NA,NA,NA,29792,14523,79587,0.7008343266,0.69870002746582,0.0446999979019165,0.247099990844726,0.0788999986648559,0.362683438155,0.411662315057,19096,NA
"Brenau University","Gainesville","GA",1688,"Private","South East",0.5688,20,17,17,42912,17169,65403,0.8980099502,0.717099990844726,0.210900001525878,0.0655000019073486,0.0251999998092651,0.48275862069,0.349272349272,17380,42000
"Brescia University","Owensboro","KY",918,"Private","South East",0.3855,22,19,19,32926,11191,49284,0.7409948542,0.917900009155273,0.0561999988555908,0.0187000000476837,0.0069999998807907,0.283950617284,0.351351351351,19562,40100
"Brevard College","Brevard","NC",698,"Private","South East",0.4609,NA,NA,NA,41609,13111,45351,0.4186046512,0.836900024414062,0.116800003051757,0.0375999999046325,0.0152999997138977,0.351145038168,0.341176470588,11030,31600
"Brewton-Parker College","Mount Vernon","GA",476,"Private","South East",0.9678,17,15,15,32794,9762,43245,0.3719008264,0.666600036621093,0.278899993896484,0.0507999992370605,0.0112999999523162,0.115702479339,0.27380952381,9500,31900
"Briar Cliff University","Sioux City","IA",910,"Private","Plains",NA,NA,NA,NA,42423,14028,56682,0.570754717,0.908300018310547,0.0231999993324279,0.0638999986648559,0.0135000002384185,0.329411764706,0.502923976608,13750,41900
"Bridgewater College","Bridgewater","VA",1830,"Private","South East",0.6608,22,18,18,48830,11238,60057,0.5239043825,0.865299987792968,0.0911999988555908,0.0311999988555908,0.0166999995708465,0.559183673469,0.66015625,18500,42500
"Bridgewater State University","Bridgewater","MA",9312,"Public","New England",0.9014,22,19,19,22590,9901,82584,0.5927823569,0.889100036621093,0.0417999982833862,0.0327999997138977,0.0203999996185302,0.528008298755,0.594160583942,18500,45300
"Brigham Young University-Hawaii","Laie","HI",3040,"Private","Far West",0.4478,24,21,21,18043,2592,84492,0.6020558003,0.584599990844726,0.0180999994277954,0.085600004196167,0.0972999954223632,0.433179723502,0.409594095941,5500,42200
"Brigham Young University-Idaho","Rexburg","ID",37636,"Private","Rocky Mountains",0.9717,23,20,20,12223,2402,77283,0.5382646064,0.891399993896484,0.0187000000476837,0.0817000007629394,0.0173000001907348,0.366071428571,0.393919144671,8215,42700
"Brigham Young University-Provo","Provo","UT",31441,"Private","Rocky Mountains",0.6447,29,26,26,18136,5991,98766,0.4795278495,0.872200012207031,0.0204999995231628,0.0943000030517578,0.0258999991416931,0.551712887439,0.513711151737,9000,59700
"Brown University","Providence","RI",6752,"Private","New England",0.0767,34,32,32,71050,37898,140211,0.5403780069,0.781500015258789,0.0861999988555908,0.115900001525878,0.0546999979019165,0.815286624204,0.884297520661,14500,67500
"Bryan College-Dayton","Dayton","TN",824,"Private","South East",0.5133,24,21,21,35945,10625,52128,0.5620300752,0.860699996948242,0.0989999961853027,0.0316000008583068,0.0105999994277954,0.051813471503,0.063926940639,12000,41300
"Bryan College of Health Sciences","Lincoln","NE",566,"Private","Plains",0.4,22,20,20,26985,17790,65205,0.9205020921,0.928899993896484,0.0167999994754791,0.0316000008583068,0.0186000001430511,NA,NA,23250,51300
"Bryant University","Smithfield","RI",3471,"Private","New England",0.7567,NA,NA,NA,59129,24792,94887,0.3977947413,0.908199996948242,0.0307999992370605,0.0434000015258789,0.0224000000953674,0.825214899713,0.823076923077,25000,69300
"Bryn Mawr College","Bryn Mawr","PA",1353,"Private","Mid East",0.3408,NA,NA,NA,68410,24505,98424,0.9488372093,0.781100006103515,0.101999998092651,0.0794000005722046,0.0517999982833862,NA,NA,21395,54600
"Bucknell University","Lewisburg","PA",3583,"Private","Mid East",0.3304,30,28,28,70125,35034,102807,0.5183016105,0.864499969482422,0.0628999996185302,0.0490000009536743,0.0372000002861023,0.825136612022,0.95652173913,23250,70800
"Buena Vista University","Storm Lake","IA",1546,"Private","Plains",0.5713,22,19,19,45332,12782,57024,0.6892911011,0.950800018310547,0.0144000005722045,0.0304999995231628,0.0075999999046325,0.430278884462,0.475382003396,17146,40000
"Butler University","Indianapolis","IN",4553,"Private","Great Lakes",0.6783,28,25,25,56406,22282,75879,0.6011042098,0.895599975585937,0.0575,0.0349000000953674,0.0176999998092651,0.697530864198,0.791828793774,23250,56600
"Cabrini University","Radnor","PA",1557,"Private","Mid East",0.7189,NA,NA,NA,44970,15245,62073,0.6278280543,0.828600006103515,0.108100004196167,0.0354999995231628,0.0329999995231628,0.54375,0.656862745098,17705,46600
"Cairn University-Langhorne","Langhorne","PA",776,"Private","Mid East",0.7607,21,18,18,38857,8907,54279,0.4897959184,0.819800033569336,0.114499998092651,0.0459999990463256,0.0271000003814697,0.445378151261,0.561983471074,22616,34800
"Caldwell University","Caldwell","NJ",1625,"Private","Mid East",0.6664,20,17,17,45961,17817,71469,0.7425320057,0.694800033569336,0.166900005340576,0.129099998474121,0.0565000009536743,0.483333333333,0.476868327402,21250,44400
"California Baptist University","Riverside","CA",7811,"Private","Far West",0.7955,22,19,19,44746,18673,87066,0.6606170599,0.658300018310547,0.0713999986648559,0.311499996185302,0.0507999992370605,0.455064194009,0.491281273692,21522,42600
"California College of the Arts","San Francisco","CA",1453,"Private","Far West",0.8818,NA,NA,NA,64030,30596,86958,0.6189189189,0.691100006103515,0.0796999979019165,0.155699996948242,0.107200002670288,0.550561797753,0.549382716049,25000,37200
"California Institute of Technology","Pasadena","CA",948,"Private","Far West",0.0662,36,35,35,68901,18877,179937,0.4565217391,0.72120002746582,0.0551999998092651,0.1625,0.113900003433227,NA,NA,8013,85900
"California Institute of the Arts","Valencia","CA",1003,"Private","Far West",0.2297,NA,NA,NA,69015,28168,79425,0.5264900662,0.702600021362304,0.0723999977111816,0.211100006103515,0.0786999988555908,0.532710280374,0.657142857143,25000,37900
"California Lutheran University","Thousand Oaks","CA",3054,"Private","Far West",0.7147,24,21,21,56491,19499,89766,0.6172284644,0.740599975585937,0.0342000007629394,0.225499992370605,0.0653000020980835,0.62962962963,0.709756097561,18000,54200
"California Polytechnic State University-San Luis Obispo","San Luis Obispo","CA",21047,"Public","Far West",0.3017,29,26,26,27073,9068,93015,0.5029626253,0.734100036621093,0.0338000011444091,0.206399993896484,0.083100004196167,0.659706109822,0.746777163904,17000,66900
"California State Polytechnic University-Pomona","Pomona","CA",24841,"Public","Far West",0.5515,23,19,19,21302,4699,95283,0.4947096457,0.523600006103515,0.0555000019073486,0.409799995422363,0.156599998474121,0.535390199637,0.616066481994,15000,54000
"California State University-Bakersfield","Bakersfield","CA",9142,"Public","Far West",0.2302,NA,NA,NA,16714,3321,86265,0.6426605505,0.601599998474121,0.0732999992370605,0.383199996948242,0.0415000009536743,0.35652173913,0.425925925926,11655,47800
"California State University-Channel Islands","Camarillo","CA",7105,"Public","Far West",0.7834,NA,NA,NA,25531,4677,87210,0.6834629692,0.694800033569336,0.0277999997138977,0.317299995422363,0.0601999998092651,0.55,0.56405163853,12500,49800
"California State University-Chico","Chico","CA",16317,"Public","Far West",0.6526,21,18,18,23508,4242,87507,0.5745917085,0.775199966430664,0.0272000002861022,0.168400001525878,0.056100001335144,0.567395906845,0.638636363636,14297,48100
"California State University-Dominguez Hills","Carson","CA",13871,"Public","Far West",0.6394,NA,NA,NA,14469,3854,87768,0.6572807723,0.382599983215332,0.211800003051757,0.454700012207031,0.0893000030517578,0.461095100865,0.50920568122,12500,44700
"California State University-East Bay","Hayward","CA",12728,"Public","Far West",0.716,NA,NA,NA,21371,5794,91890,0.659212283,0.500900001525879,0.128400001525878,0.222800006866455,0.192999992370605,0.388663967611,0.441420664207,12500,51700
"California State University-Fresno","Fresno","CA",21732,"Public","Far West",0.5753,19,16,16,16915,3735,84537,0.6211972522,0.58060001373291,0.0507999992370605,0.408300018310546,0.0696000003814697,0.419588875453,0.481836327345,12136,44700
"California State University-Fullerton","Fullerton","CA",34637,"Public","Far West",0.4341,22,19,19,17645,5172,91809,0.5980079371,0.577700004577636,0.0426999998092651,0.373800010681152,0.13789999961853,0.538796229152,0.654755913437,12500,47200
"California State University-Long Beach","Long Beach","CA",31503,"Public","Far West",0.3121,23,20,20,18306,4721,91728,0.5901544561,0.536699981689453,0.083100004196167,0.367000007629394,0.13079999923706,0.607129595247,0.670478723404,13453,48100
"California State University-Los Angeles","Los Angeles","CA",24163,"Public","Far West",0.4152,18,15,15,14823,3656,88443,0.6057798555,0.426899986267089,0.0872999954223632,0.520499992370605,0.148800001144409,0.391612200436,0.435888501742,11795,46100
"California State University-Monterey Bay","Seaside","CA",6502,"Public","Far West",0.5852,20,17,17,22141,5237,85581,0.6709870389,0.647600021362304,0.0395000004768371,0.31829999923706,0.0769000005722046,0.539651837524,0.564567769477,11000,44800
"California State University-Northridge","Northridge","CA",34911,"Public","Far West",0.5063,19,16,16,18870,4673,90810,0.5794554799,0.573699989318847,0.0788999986648559,0.367900009155273,0.0946000003814697,0.486096807415,0.562432138979,11750,45400
"California State University-Sacramento","Sacramento","CA",28439,"Public","Far West",0.6386,19,16,16,19807,4931,88236,0.5933941764,0.648399963378906,0.0788999986648559,0.197999992370605,0.104200000762939,0.480295566502,0.563742690058,13000,48900
"California State University-San Bernardino","San Bernardino","CA",17704,"Public","Far West",0.5483,18,16,16,18522,3622,88011,0.6247122956,0.581300010681152,0.0972000026702881,0.395800018310546,0.0471999979019165,0.488256227758,0.518254674978,12815,44500
"California State University-San Marcos","San Marcos","CA",14871,"Public","Far West",0.5842,20,17,17,21995,5828,88110,0.6596839397,0.713600006103515,0.0380999994277954,0.2475,0.0751000022888183,0.436893203883,0.48275862069,12500,47300
"California State University-Stanislaus","Turlock","CA",9272,"Public","Far West",0.8582,NA,NA,NA,16442,4680,85275,0.6771726535,0.647799987792968,0.0390000009536743,0.329900016784668,0.065,0.50243902439,0.51279788173,11749,45400
"California State University Maritime Academy","Vallejo","CA",1016,"Public","Far West",0.6652,NA,NA,NA,28082,7631,88416,0.1915422886,0.691999969482422,0.0542000007629394,0.163700008392334,0.111499996185302,0.521327014218,0.612903225806,19380,82900
"California University of Pennsylvania","California","PA",5063,"Public","Mid East",0.9699,20,17,17,25099,9071,90594,0.566749844,0.921100006103515,0.0559000015258789,0.0121000003814697,0.0077999997138977,0.432795698925,0.554651162791,18250,41600
"Calumet College of Saint Joseph","Whiting","IN",519,"Private","Great Lakes",NA,NA,NA,NA,22470,14185,52398,0.5025906736,0.636500015258789,0.272399997711181,0.140600004196167,0.0075,0.351351351351,0.340425531915,14800,42000
"Calvin University","Grand Rapids","MI",3550,"Private","Great Lakes",0.7897,27,24,24,46150,16892,77859,0.5627597672,0.851800003051757,0.0678000020980835,0.0630000019073486,0.0257999992370605,0.63698630137,0.6925,20500,44800
"Cambridge College","Boston","MA",690,"Private","New England",NA,NA,NA,NA,27140,12117,69093,0.7427385892,0.603499984741211,0.205400009155273,0.168999996185302,0.0496000003814697,0.236111111111,0.359154929577,15302,38100
"Cameron University","Lawton","OK",3623,"Public","South West",NA,NA,NA,NA,15535,5387,56520,0.6419947507,0.704199981689453,0.141000003814697,0.0792000007629394,0.0173000001907348,0.158415841584,0.173544973545,11000,34300
"Campbell University","Buies Creek","NC",4199,"Private","South East",0.763,22,19,19,47083,14773,77778,0.5773327652,0.722900009155273,0.206100006103515,0.0551999998092651,0.0166999995708465,0.413294797688,0.414285714286,14750,45900
"Campbellsville University","Campbellsville","KY",2522,"Private","South East",0.8334,21,18,18,38248,11678,48456,0.6151012891,0.912699966430664,0.0621999979019165,0.015900000333786,0.0062000000476837,0.254335260116,0.461165048544,10500,33700
"Canisius College","Buffalo","NY",2191,"Private","Mid East",0.787,24,21,21,47672,16427,74610,0.5408805031,0.876100006103515,0.0805000019073486,0.0307999992370605,0.0146000003814697,0.569131832797,0.646191646192,20344,47300
"Capella University","Minneapolis","MN",9799,"Private","Plains",NA,NA,NA,NA,20152,16837,62928,0.7469279984,0.763899993896484,0.13079999923706,0.0934000015258789,0.0333999991416931,0.130841121495,0.139309509388,10225,63600
"Capital University","Columbus","OH",2400,"Private","Great Lakes",0.7302,24,21,21,47062,13907,76887,0.6257022472,0.855,0.10539999961853,0.0176999998092651,0.0147000002861022,0.495652173913,0.55079006772,21500,44000
"Capitol Technology University","Laurel","MD",427,"Private","Mid East",0.689,20,17,17,36371,22197,65493,0.1528384279,0.507799987792968,0.404300003051757,0.0530000019073486,0.0391000008583068,0.448275862069,0.344827586207,14000,63900
"Cardinal Stritch University","Milwaukee","WI",1107,"Private","Great Lakes",0.7094,20,18,18,39319,13794,54432,0.7213675214,0.761500015258789,0.176299991607666,0.0419999980926513,0.0224000000953674,0.301507537688,0.326621923937,24490,48500
"Caribbean University-Bayamon","Bayamon","PR",936,"Private","Outlying Territories",NA,NA,NA,NA,8975,12713,20511,0.5554968288,0.818199996948242,0.0778999996185302,0.990599975585937,0.0015999999642372,0.078303425775,0.178525226391,6000,18700
"Caribbean University-Ponce","Ponce","PR",529,"Private","Outlying Territories",NA,NA,NA,NA,9076,2748,22032,0.5554968288,0.818199996948242,0.0778999996185302,0.990599975585937,0.0015999999642372,0.078303425775,0.178525226391,6000,18700
"Carleton College","Northfield","MN",2046,"Private","Plains",0.1984,33,31,31,68835,32952,109116,0.4594594595,0.806600036621093,0.0765999984741211,0.0759999990463257,0.0501000022888183,NA,NA,12163,54200
"Carlow University","Pittsburgh","PA",1314,"Private","Mid East",0.8664,22,19,19,40608,19080,61542,0.8467391304,0.867900009155273,0.104899997711181,0.01,0.0115999996662139,0.404761904762,0.506203473945,20600,39700
"Carnegie Mellon University","Pittsburgh","PA",6483,"Private","Mid East",0.1712,34,33,33,70060,40199,109485,0.4725363489,0.797600021362304,0.0828999996185302,0.0748999977111816,0.0673000001907348,0.775449101796,0.821917808219,21500,83600
"Carroll College","Helena","MT",1210,"Private","Rocky Mountains",0.7833,25,22,22,48487,16405,57924,0.6038461538,0.913300018310547,0.009200000166893,0.0442000007629394,0.0133000004291534,0.536231884058,0.701149425287,20143,45900
"Carroll University","Waukesha","WI",2843,"Private","Great Lakes",0.6864,24,21,21,42918,15798,68868,0.6638846737,0.90620002746582,0.0413000011444091,0.0446000003814697,0.0176999998092651,0.517374517375,0.547945205479,23000,44200
"Carson-Newman University","Jefferson City","TN",1695,"Private","South East",0.6603,23,20,20,38961,10574,54927,0.5614213198,0.871399993896484,0.0913000011444091,0.0363000011444091,0.0091000002622604,0.357142857143,0.600760456274,13000,36000
"Carthage College","Kenosha","WI",2751,"Private","Great Lakes",0.6783,24,21,21,55732,14368,76140,0.5505535055,0.868499984741211,0.0511999988555908,0.0746999979019165,0.0284999990463256,0.52972972973,0.605670103093,19500,44700
