"app_ID","dept","sex","un_gpa","admit"
6200,"F","M",3.67795867439385,"N"
6201,"E","F",3.53984531291166,"N"
6202,"F","M",3.67658550500231,"N"
6203,"C","M",3.26929972427785,"N"
6204,"F","F",3.76090760553721,"N"
6205,"B","M",3.15909519955058,"Y"
6206,"F","F",3.73596336652315,"N"
6207,"D","F",3.08654178531705,"Y"
6208,"A","M",2.79969230295061,"N"
6209,"A","M",2.7315787204266,"N"
6210,"E","F",3.54575923879986,"N"
6211,"E","M",3.63220899455405,"N"
6212,"F","M",3.63276665275749,"N"
6213,"F","M",3.6317798780643,"N"
6214,"C","M",3.33098039499745,"N"
6215,"F","M",3.6978043186934,"N"
6216,"E","F",3.55322615505176,"N"
6217,"F","M",3.73378463582797,"N"
6218,"F","M",3.82088846680207,"N"
6219,"F","F",3.7936324371297,"N"
6220,"F","F",3.83419400081877,"Y"
6221,"F","M",3.65892356911757,"N"
6222,"A","M",3.20983585386328,"N"
6223,"F","M",3.77821736008838,"N"
6224,"F","F",3.74435346742123,"N"
6225,"F","M",3.75529399278548,"Y"
6226,"C","M",3.50077026024107,"Y"
6227,"E","M",3.35427353359761,"N"
6228,"F","F",3.66666997502699,"N"
6229,"E","F",3.55328183727981,"N"
6230,"F","F",3.67352165104691,"N"
6231,"F","M",3.76743286684438,"N"
6232,"D","F",3.42174842595156,"N"
6233,"D","F",3.43545938522057,"Y"
6234,"D","M",3.52914361540727,"Y"
6235,"D","F",3.48746166122058,"N"
6236,"E","M",3.48521229069032,"N"
6237,"B","M",3.17900668134369,"Y"
6238,"F","M",3.76224334932719,"N"
6239,"D","M",3.08008645331004,"N"
6240,"F","M",3.68911604138024,"N"
6241,"C","F",3.35402296236322,"N"
6242,"F","M",3.811176724955,"Y"
6243,"F","F",3.73730941783947,"N"
6244,"F","M",3.6867969969002,"N"
6245,"F","F",3.78383426786848,"N"
6246,"F","F",3.71869299386459,"N"
6247,"B","M",3.55891008824617,"Y"
6248,"D","M",3.34022614456152,"Y"
6249,"D","F",3.41846959772023,"N"
6250,"A","M",3.03188882062413,"N"
6251,"E","F",3.72282267936195,"Y"
6252,"A","M",3.22941961800102,"Y"
6253,"D","M",3.24960868912301,"Y"
6254,"F","M",3.71594445411996,"N"
6255,"F","F",3.7811732787556,"N"
6256,"C","F",3.39122396858773,"N"
6257,"E","F",3.81784246751025,"N"
6258,"F","M",3.81361052406972,"N"
6259,"F","F",3.87190050547356,"Y"
6260,"F","F",3.67161586899725,"N"
6261,"F","M",3.69970080992739,"N"
6262,"F","F",3.78628004749627,"N"
6263,"F","F",3.68498884288144,"N"
6264,"C","M",3.49541766163991,"Y"
6265,"F","M",3.61481981611123,"N"
6266,"F","F",3.71318655819567,"N"
6267,"F","M",3.64715971338846,"N"
6268,"F","M",3.76295586696504,"N"
6269,"F","M",3.66609127599171,"N"
6270,"D","F",3.41123937747496,"Y"
6271,"E","F",3.51887165569094,"N"
6272,"A","F",3.0621008657697,"Y"
6273,"F","M",3.6719363789774,"N"
6274,"B","M",3.11413150243283,"Y"
6275,"B","M",3.1800782671281,"Y"
6276,"A","M",3.11353687428835,"Y"
6277,"F","M",3.75160769486381,"N"
6278,"F","M",3.69095086652291,"N"
6279,"F","M",3.71638526076527,"N"
6280,"F","F",3.73281021308029,"N"
6281,"D","M",3.23845231431185,"N"
6282,"C","F",3.37484738001972,"N"
6283,"C","F",3.44938535450104,"Y"
6284,"F","F",3.6827407748194,"N"
6285,"E","F",3.57355789600254,"N"
6286,"F","M",3.70490264954036,"N"
6287,"F","F",3.68624172425796,"N"
6288,"F","F",3.71002362214885,"N"
6289,"C","F",3.52919576065549,"N"
6290,"F","F",3.62540271999205,"N"
6291,"F","F",3.64600016014825,"N"
6292,"F","F",3.72532621752786,"N"
6293,"F","M",3.68482709662096,"N"
6294,"B","M",3.24127529386138,"N"
6295,"F","M",3.80171143387397,"N"
6296,"A","M",2.98263420486088,"Y"
6297,"B","F",3.31358854811897,"Y"
6298,"F","M",3.76135085932622,"N"
6299,"F","M",3.70568356486568,"N"
6300,"B","M",3.039081394775,"N"
6301,"C","F",3.3417370708124,"N"
6302,"E","F",3.5217962068673,"N"
6303,"A","M",3.00033887747424,"Y"
6304,"F","M",3.73806710899405,"N"
6305,"F","F",3.7174570903674,"N"
6306,"D","F",3.34908461338327,"N"
6307,"F","M",3.69291070677531,"N"
6308,"E","F",3.56473132593834,"N"
6309,"D","F",3.34540283164861,"N"
6310,"F","M",3.70160563378686,"N"
6311,"E","F",3.47129749945057,"N"
6312,"F","M",3.63295135541538,"N"
6313,"D","M",3.41646693979143,"N"
6314,"F","F",3.7077661854941,"N"
6315,"F","M",3.90320275943306,"Y"
6316,"F","M",3.63733630988125,"N"
6317,"F","M",3.74040336722286,"N"
6318,"F","F",3.78444665014525,"Y"
6319,"D","M",3.2213931206018,"Y"
6320,"F","M",3.67240164811699,"N"
6321,"F","F",3.70425501311354,"N"
6322,"F","F",3.7261503841087,"N"
6323,"D","M",3.40644722729831,"N"
6324,"F","F",3.75413887601042,"N"
6325,"D","M",3.71384542834425,"Y"
6326,"F","F",3.6143258935181,"N"
6327,"F","F",3.73388769104335,"N"
6328,"E","F",3.56698373507307,"N"
6329,"F","F",3.71618873038468,"N"
6330,"C","F",3.47890155983722,"N"
6331,"F","M",3.66595633182928,"N"
6332,"D","M",3.17575118925172,"N"
6333,"F","M",3.73907961723977,"N"
6334,"E","F",3.46646927325141,"N"
6335,"E","M",3.74219254684969,"N"
6336,"C","F",3.29475723100693,"N"
6337,"D","F",3.66442383485833,"Y"
6338,"F","F",3.75979075640329,"N"
6339,"D","F",3.60509712759203,"N"
6340,"C","F",3.59837124990677,"Y"
6341,"D","F",3.34113551604685,"N"
6342,"F","M",3.74859093904168,"N"
6343,"A","F",2.97932780767245,"N"
6344,"A","M",3.33131844975106,"Y"
6345,"C","M",3.36676343371159,"N"
6346,"C","F",3.67778404614353,"Y"
6347,"F","M",3.73145800790785,"N"
6348,"D","M",3.51493784044107,"Y"
6349,"C","F",3.39446386085906,"N"
6350,"F","F",3.61062738032161,"N"
6351,"C","F",3.35148538576256,"Y"
6352,"A","M",3.23637997710569,"Y"
6353,"F","F",3.67046654118615,"N"
6354,"F","M",3.79685277651559,"N"
6355,"F","F",3.69492907891244,"N"
6356,"F","M",3.60836299822037,"N"
6357,"D","F",3.41352229634616,"N"
6358,"F","M",3.71298678023298,"N"
6359,"E","F",3.37967693046711,"N"
6360,"E","F",3.47199559330506,"N"
6361,"A","M",3.05009813779154,"N"
6362,"D","F",3.18271157317678,"N"
6363,"F","F",3.79779806578422,"N"
6364,"F","M",3.71178676980008,"N"
6365,"E","F",3.60084573119344,"Y"
6366,"F","M",3.78375829293089,"N"
6367,"E","F",3.43101864118414,"N"
6368,"F","F",3.81412058275833,"N"
6369,"B","M",3.31636995473375,"Y"
6370,"F","F",3.72428150775936,"N"
6371,"D","F",3.22790852744226,"Y"
6372,"F","M",3.75337113365146,"N"
6373,"F","F",3.65870150335032,"N"
6374,"E","M",3.62806840911159,"N"
6375,"F","M",3.75523986097312,"N"
6376,"F","M",3.76847130024147,"N"
6377,"F","F",3.67712685832704,"N"
6378,"F","M",3.85737021292891,"Y"
6379,"E","M",3.57359131970875,"N"
6380,"F","F",3.69421222259758,"N"
6381,"F","F",3.83522144251802,"N"
6382,"E","M",3.75439659868818,"Y"
6383,"D","F",3.25552723478521,"N"
6384,"D","M",3.28378884728727,"N"
6385,"F","M",3.65237707957123,"N"
6386,"C","M",3.33433933920705,"N"
6387,"F","M",3.74813644879321,"N"
6388,"B","M",3.37185774904666,"N"
6389,"F","F",3.7039510151236,"N"
6390,"A","F",2.8229255036782,"Y"
6391,"F","F",3.67916079691088,"N"
6392,"D","M",3.44050064373374,"N"
6393,"D","F",3.17124813651748,"N"
6394,"F","F",3.67486672923703,"N"
6395,"F","F",3.74802431829538,"N"
6396,"F","F",3.69251391727072,"N"
6397,"C","M",3.35391137570539,"N"
6398,"F","M",3.73329909702531,"N"
6399,"A","M",2.94039248514882,"Y"
6400,"F","M",3.68126483619976,"N"
6401,"F","M",3.74268553590815,"N"
6402,"F","F",3.81755201585595,"Y"
6403,"A","M",2.9734922700878,"Y"
6404,"E","F",3.64694597373584,"N"
6405,"F","F",3.70180473823176,"N"
6406,"F","F",3.73369577019338,"N"
6407,"A","F",3.01321180741935,"Y"
6408,"F","F",3.63903021489405,"N"
6409,"F","F",3.66395493494796,"N"
6410,"F","M",3.61844867907221,"N"
6411,"E","F",3.68565376570543,"N"
6412,"F","M",3.71108930253034,"N"
6413,"F","F",3.87144119532274,"Y"
6414,"F","M",3.66939572013558,"N"
6415,"F","M",3.67449772960035,"N"
6416,"A","M",3.2247568357258,"N"
6417,"D","F",3.33237902768346,"N"
6418,"B","M",2.96895960561747,"N"
6419,"F","M",3.71232186000805,"N"
6420,"F","M",3.70256261753985,"N"
6421,"F","F",3.79410910256204,"N"
6422,"F","M",3.6584036598819,"N"
6423,"F","F",3.74314135112971,"N"
6424,"C","F",3.21061289568236,"N"
6425,"F","F",3.86254607140758,"N"
6426,"C","F",3.45513377003498,"N"
6427,"F","F",3.67665269790596,"N"
6428,"D","F",3.48607176435436,"N"
6429,"E","F",3.63350790826046,"N"
6430,"B","M",3.36202679595105,"N"
6431,"C","F",3.09962687486805,"N"
6432,"D","M",3.36763870855935,"N"
6433,"F","M",3.92550983759513,"Y"
6434,"F","M",3.714895380908,"N"
6435,"F","F",3.73341903533547,"N"
6436,"F","M",3.79777507895539,"N"
6437,"F","F",3.84637014250629,"Y"
6438,"F","M",3.74053520071939,"N"
6439,"F","M",3.75376645015861,"N"
6440,"B","M",3.30777726136628,"Y"
6441,"F","M",3.71713151984547,"N"
6442,"D","M",3.47333815828268,"N"
6443,"F","F",3.69269922479163,"N"
6444,"F","F",3.74836916755683,"N"
6445,"F","M",3.72375481426597,"N"
6446,"F","M",3.73783931407531,"N"
6447,"F","M",3.91098663260797,"Y"
6448,"F","F",3.70733800254989,"N"
6449,"D","F",3.50494150895272,"Y"
6450,"A","M",2.72012872334544,"N"
6451,"F","F",3.80663969056707,"N"
6452,"F","M",3.70636583436048,"N"
6453,"D","M",3.45088002382045,"N"
6454,"B","M",3.19706686346873,"N"
6455,"F","M",3.75505606533396,"N"
6456,"B","M",3.31169203285732,"Y"
6457,"F","M",3.79604076607757,"N"
6458,"E","M",3.51803573439937,"Y"
6459,"D","M",3.45088369340716,"N"
6460,"F","F",3.80619010934499,"N"
6461,"F","M",3.80211739634443,"N"
6462,"D","M",3.45293280888899,"Y"
6463,"F","M",3.62969506158304,"N"
6464,"C","F",3.38344574065989,"N"
6465,"C","F",3.33139421859885,"N"
6466,"E","M",3.70454156692755,"Y"
6467,"F","M",3.78033107192321,"N"
6468,"F","M",3.67642621228321,"N"
6469,"C","M",3.3505515184177,"Y"
6470,"E","F",3.44036062455261,"N"
6471,"A","M",2.80992050796462,"N"
6472,"C","F",3.30176321400532,"N"
6473,"A","M",2.99486858863426,"Y"
6474,"F","F",3.81189165281211,"N"
6475,"F","M",3.67567962763647,"N"
6476,"D","F",3.45225120919027,"N"
6477,"D","M",3.15498950088737,"N"
6478,"F","M",3.62801948713711,"N"
6479,"F","M",3.74405829298943,"N"
6480,"C","F",3.45630704664426,"N"
6481,"F","M",3.7109726914079,"N"
6482,"A","F",3.25423955205283,"Y"
6483,"D","M",3.36575458210203,"N"
6484,"F","M",3.68210577847671,"N"
6485,"C","M",3.54414424423747,"Y"
6486,"F","F",3.77221438342484,"N"
6487,"F","M",3.61438134524923,"N"
6488,"F","F",3.69011925498663,"N"
6489,"F","M",3.71364784645668,"N"
6490,"D","F",3.40258911281803,"N"
6491,"F","M",3.69703927270582,"N"
6492,"F","M",3.6239476565838,"N"
6493,"F","F",3.67984493079491,"N"
6494,"F","M",3.66300761582171,"N"
6495,"F","F",3.73410342585126,"N"
6496,"E","F",3.44374517303994,"N"
6497,"F","M",3.77191586210508,"N"
6498,"A","M",3.24765255103034,"Y"
6499,"C","F",3.18025880798286,"N"
6500,"B","M",2.84249782727583,"Y"
6501,"F","M",3.88384718188794,"Y"
6502,"F","F",3.69518319123138,"N"
6503,"C","M",3.16484180759597,"N"
6504,"E","F",3.55983185783064,"N"
6505,"F","F",3.74518447194317,"N"
6506,"E","M",3.68710224103727,"N"
6507,"E","F",3.52915187729814,"N"
6508,"F","F",3.70708911116331,"N"
6509,"E","F",3.77822382215371,"N"
6510,"E","M",3.63243691034927,"Y"
6511,"E","M",3.76802056502061,"Y"
6512,"F","F",3.62478601007271,"N"
6513,"F","F",3.79170667924698,"N"
6514,"F","F",3.77370098773362,"N"
6515,"F","M",3.71423250204549,"N"
6516,"F","F",3.6941976097599,"N"
6517,"F","M",3.64043377393515,"N"
6518,"F","F",3.75659198949032,"N"
6519,"C","F",3.40049910361539,"N"
6520,"F","F",3.76121289381366,"N"
6521,"C","F",3.35144163512416,"N"
6522,"B","M",3.12887986396305,"Y"
6523,"B","F",3.65217375801828,"Y"
6524,"F","M",3.78174722792891,"N"
6525,"F","F",3.78956928920398,"N"
6526,"A","M",3.36317441020475,"Y"
6527,"F","M",3.72272027891109,"N"
6528,"F","M",3.72984195869497,"N"
6529,"D","M",3.3806844285573,"N"
6530,"E","M",3.51682970563335,"N"
6531,"F","M",3.68480827996272,"N"
6532,"F","M",3.6938619133393,"N"
6533,"E","F",3.53377529627851,"N"
6534,"F","M",3.75129215045909,"N"
6535,"F","F",3.73011069790874,"N"
6536,"D","M",3.46373343498522,"Y"
6537,"F","F",3.77877842145048,"N"
6538,"C","F",3.31093156133845,"N"
6539,"F","M",3.74686418650613,"N"
6540,"F","F",3.738461617958,"N"
6541,"F","M",3.72105344630038,"N"
6542,"C","F",3.28388565550472,"Y"
6543,"C","M",3.4205067890425,"N"
6544,"C","F",3.5908203263397,"N"
6545,"C","F",3.31786696459507,"N"
6546,"F","M",3.73916925527801,"N"
6547,"F","F",3.79882269657421,"N"
6548,"F","M",3.69980068073756,"N"
6549,"F","F",3.71960241657721,"N"
6550,"B","M",2.91739000563833,"N"
6551,"D","M",3.5349905879738,"N"
6552,"F","M",3.73866805543556,"N"
6553,"D","M",3.27668479563943,"N"
6554,"F","F",3.72846910655809,"N"
6555,"D","M",3.38769098577569,"Y"
6556,"A","M",3.01359160829556,"Y"
6557,"C","F",3.21549569891298,"N"
6558,"E","F",3.51787941558632,"N"
6559,"F","M",3.73284060594364,"N"
6560,"F","F",3.72811971379024,"N"
6561,"D","M",3.09281039789612,"N"
6562,"E","M",3.49817591771401,"N"
6563,"F","M",3.8292547563568,"Y"
6564,"B","M",3.39528551041147,"Y"
6565,"E","F",3.5154807296259,"N"
6566,"F","F",3.66070905680222,"N"
6567,"C","F",3.37370452583056,"N"
6568,"C","M",3.29679747403516,"N"
6569,"F","M",3.73965560031878,"N"
6570,"A","M",3.15780789910068,"N"
6571,"F","F",3.69966828968962,"N"
6572,"B","M",3.31817853885684,"Y"
6573,"E","F",3.81487044823142,"Y"
6574,"F","M",3.62639400673428,"N"
6575,"C","M",3.22995274738425,"N"
6576,"E","F",3.55252965943288,"N"
6577,"F","M",3.7527014351038,"N"
6578,"F","F",3.6762193772172,"N"
6579,"F","M",3.72290251172664,"N"
6580,"F","F",3.72006260060064,"N"
6581,"F","M",3.59649895819805,"N"
6582,"F","M",3.69135564746054,"N"
6583,"F","M",3.67432269730312,"N"
6584,"E","F",3.66769520124722,"N"
6585,"F","F",3.66597295580754,"N"
6586,"F","F",3.75424378550806,"N"
6587,"F","M",3.68429641724111,"N"
6588,"F","M",3.86845326720788,"Y"
6589,"E","F",3.40867624571274,"N"
6590,"C","F",3.52413417834025,"N"
6591,"A","M",3.12762352975721,"Y"
6592,"F","F",3.71153730668841,"N"
6593,"E","F",3.64875397154747,"N"
6594,"D","M",3.49163892886692,"Y"
6595,"C","F",3.52578985589176,"Y"
6596,"C","F",3.52710142368841,"Y"
6597,"C","F",3.0948597248281,"N"
6598,"A","M",3.53034199776569,"Y"
6599,"D","M",3.32520901938452,"Y"
6600,"B","M",3.36185207565082,"Y"
6601,"C","M",3.44125198358212,"N"
6602,"C","M",3.35875544232721,"N"
6603,"A","M",3.07588315167678,"N"
6604,"C","F",3.77207162348335,"Y"
6605,"B","M",3.29209052287748,"Y"
6606,"A","M",3.15178719970103,"Y"
6607,"A","M",2.77639852972743,"N"
6608,"F","F",3.61912650330129,"N"
6609,"E","F",3.58777991704501,"N"
6610,"D","M",3.15945652701606,"N"
6611,"C","F",3.2534782690766,"Y"
6612,"C","M",3.30829315227804,"Y"
6613,"D","M",3.60340158635523,"N"
6614,"F","M",3.77446407281662,"N"
6615,"E","M",3.53467004612659,"N"
6616,"F","F",3.6694410552173,"N"
6617,"E","F",3.48296336617891,"N"
6618,"F","F",3.8101376519229,"N"
6619,"F","M",3.66611587229374,"N"
6620,"C","F",3.26219173946343,"Y"
6621,"F","F",3.70938584658058,"N"
6622,"F","M",3.71947385975666,"N"
6623,"D","F",3.42667505621795,"Y"
6624,"F","F",3.66690506032927,"N"
6625,"F","F",3.67572544061428,"N"
6626,"C","M",3.20828025201387,"N"
6627,"C","F",3.35039870195621,"N"
6628,"E","F",3.75602484016011,"Y"
6629,"F","M",3.71125894208859,"N"
6630,"F","M",3.73169388574948,"N"
6631,"E","F",3.5217110765182,"N"
6632,"D","M",3.41707630442505,"N"
6633,"F","M",3.74652177835074,"N"
6634,"A","M",3.00461307411351,"Y"
6635,"F","F",3.73250944435338,"N"
6636,"C","M",3.42605063445848,"N"
6637,"D","F",3.56328896302211,"Y"
6638,"F","F",3.68533795418775,"N"
6639,"F","M",3.7001829801596,"N"
6640,"C","M",3.32846800481409,"N"
6641,"F","M",3.69984099651235,"N"
6642,"C","M",3.44243239725592,"Y"
6643,"C","F",3.15653109029669,"N"
6644,"E","F",3.68059953516771,"Y"
6645,"E","M",3.51584165385992,"Y"
6646,"D","M",3.65600352617286,"N"
6647,"B","M",3.38764927361162,"Y"
6648,"C","M",3.46089039701252,"Y"
6649,"F","F",3.69407819112203,"N"
6650,"B","M",3.28800441709378,"Y"
6651,"F","F",3.81084513198415,"N"
6652,"F","F",3.75550908636874,"N"
6653,"F","F",3.65138173757827,"N"
6654,"C","F",3.49932000675292,"Y"
6655,"F","M",3.77684872560648,"N"
6656,"F","F",3.72305090612178,"N"
6657,"E","F",3.57396063107089,"Y"
6658,"F","F",3.73104206914338,"N"
6659,"E","M",3.51177050977342,"N"
6660,"F","F",3.73021099859083,"N"
6661,"D","M",3.27428801977608,"N"
6662,"F","M",3.65147900298626,"N"
6663,"F","F",3.6621225690561,"N"
6664,"D","F",3.41672653588583,"Y"
6665,"D","M",3.26378631969627,"N"
6666,"C","F",3.38559728410705,"N"
6667,"F","F",3.76162495198449,"N"
6668,"F","F",4,"Y"
6669,"F","M",3.67713031283228,"N"
6670,"F","M",3.75833767110142,"N"
6671,"D","M",3.34079378790412,"N"
6672,"E","F",3.59260926670418,"N"
6673,"E","M",3.44977717045367,"N"
6674,"E","F",3.6370401093582,"N"
6675,"B","M",3.22909631083516,"Y"
6676,"E","F",3.49867965561303,"N"
6677,"F","M",3.77593441109575,"N"
6678,"B","M",3.23707034191559,"Y"
6679,"C","F",3.49623181059515,"N"
6680,"B","M",3.41809363054382,"Y"
6681,"C","F",3.62971448844456,"Y"
6682,"F","M",3.67805910404192,"N"
6683,"B","M",3.13649021543713,"Y"
6684,"F","F",3.72603887715098,"N"
6685,"C","F",3.48195208986291,"N"
6686,"C","F",3.53249182035583,"N"
6687,"F","M",3.70363896204497,"N"
6688,"F","F",3.69575065673261,"N"
6689,"D","F",3.36522478682056,"N"
6690,"F","F",3.83210814441483,"Y"
6691,"F","M",3.74634692415291,"N"
6692,"C","F",3.43672961961203,"N"
6693,"F","M",3.64019555755899,"N"
6694,"F","M",3.76359593591309,"N"
6695,"F","M",3.69388961327769,"N"
6696,"A","M",2.9912132709197,"N"
6697,"D","F",3.34473485147035,"N"
6698,"F","F",3.80342240536033,"N"
6699,"F","M",3.70062057315864,"N"
6700,"C","F",3.51732340540046,"N"
6701,"F","M",3.71179893120402,"N"
6702,"F","M",3.6459727930043,"N"
6703,"F","F",3.78284002964164,"N"
6704,"F","F",3.71525657089882,"N"
6705,"F","M",3.67896984337989,"N"
6706,"C","M",3.36196910802098,"N"
6707,"F","M",3.75042043223,"N"
6708,"C","F",3.58852195487418,"N"
6709,"C","F",3.41383226113013,"N"
6710,"F","F",3.88478097372668,"Y"
6711,"D","M",3.50519519575692,"Y"
6712,"F","M",3.76728068289973,"N"
6713,"F","M",3.75268345750515,"N"
6714,"E","M",3.26104984737695,"N"
6715,"C","M",3.38282154614121,"N"
6716,"F","M",3.70009401792925,"N"
6717,"F","F",3.66118385143125,"N"
6718,"F","M",3.64861183311682,"N"
6719,"D","M",3.41314774831209,"N"
6720,"F","M",3.66744831894266,"N"
6721,"B","M",3.3932691055305,"Y"
6722,"F","F",3.65723627946833,"N"
6723,"F","F",3.72591170694932,"N"
6724,"C","F",3.33276828627483,"N"
6725,"A","M",3.42573679807273,"N"
6726,"A","M",2.41370653075691,"Y"
6727,"F","F",3.77532311475984,"N"
6728,"F","M",3.65884793934508,"N"
6729,"F","M",3.63759112258243,"N"
6730,"F","M",3.75647498429085,"N"
6731,"F","M",3.7458362488335,"N"
6732,"D","F",3.37247059816897,"N"
6733,"F","F",3.68611344121483,"N"
6734,"F","F",3.71844856275543,"N"
6735,"F","M",3.70732156696506,"N"
6736,"F","F",3.6911745537122,"N"
6737,"F","M",3.66484248308341,"N"
6738,"E","M",3.52756504947976,"N"
6739,"F","M",3.64229589009297,"N"
6740,"F","M",3.81194572696115,"Y"
6741,"B","M",3.15443466686787,"Y"
6742,"C","F",3.58635029715328,"Y"
6743,"F","M",3.70245202018129,"N"
6744,"F","M",3.6994355351127,"N"
6745,"F","F",3.72344729511827,"N"
6746,"F","F",3.68036366902234,"N"
6747,"C","M",3.25072869144181,"N"
6748,"F","F",3.76087248403387,"N"
6749,"D","M",3.61722380125163,"N"
6750,"E","M",3.55825290476467,"N"
6751,"D","F",3.48469565256298,"N"
6752,"D","F",3.26943074884839,"N"
6753,"E","F",3.64685109521892,"N"
6754,"C","F",3.52123482408471,"N"
6755,"F","F",3.71280334560542,"N"
6756,"C","F",3.44662021595002,"Y"
6757,"F","M",3.78012894794734,"N"
6758,"F","M",3.74966179932976,"N"
6759,"C","F",3.41080260916947,"N"
6760,"F","M",3.72772460924434,"N"
6761,"A","M",3.17574617948036,"N"
6762,"F","M",3.60884076993197,"N"
6763,"F","F",3.73951886127189,"N"
6764,"D","F",3.40480806193771,"Y"
6765,"F","M",3.72322645948265,"N"
6766,"F","F",3.82096857051747,"N"
6767,"F","M",3.77363208219252,"Y"
6768,"F","F",3.77741666008229,"Y"
6769,"D","F",3.31875801208061,"N"
6770,"D","M",3.20501314013339,"N"
6771,"A","M",2.91909130774295,"Y"
6772,"F","M",3.71547149479033,"N"
6773,"E","M",3.55355639707463,"N"
6774,"D","M",3.30315166977782,"N"
6775,"F","M",3.7220257933281,"N"
6776,"F","F",3.75527718044257,"N"
6777,"C","F",3.40142075057303,"Y"
6778,"F","M",3.75089111684384,"N"
6779,"D","F",3.54379923477666,"Y"
6780,"C","F",3.48006105793127,"N"
6781,"F","F",3.75933612779793,"N"
6782,"F","M",3.70665235240949,"N"
6783,"E","F",3.69116538881355,"N"
6784,"D","M",3.64551247659695,"Y"
6785,"F","M",3.67547249797237,"N"
6786,"E","F",3.48594723928733,"Y"
6787,"F","M",3.73221740012038,"N"
6788,"D","F",3.66822359754978,"Y"
6789,"F","F",3.70877424239625,"N"
6790,"F","F",3.71552088251226,"N"
6791,"D","F",3.58473751181654,"N"
6792,"F","F",3.77620316746664,"N"
6793,"F","F",3.83187082264267,"N"
6794,"D","M",3.45665642604664,"N"
6795,"F","M",3.68590116183382,"N"
6796,"A","M",2.73527703379525,"Y"
6797,"F","M",3.77385453953676,"N"
6798,"F","M",3.67900750284686,"N"
6799,"F","F",3.58652496824098,"N"
6800,"F","M",3.81083412944837,"N"
6801,"E","F",3.85313161318888,"Y"
6802,"F","F",3.69808823526861,"N"
6803,"A","M",2.97892155819366,"N"
6804,"F","M",3.61566826480071,"N"
6805,"B","M",3.14073510422344,"Y"
6806,"E","M",3.66906028784875,"Y"
6807,"F","M",3.83507255111439,"N"
6808,"D","F",3.14893077913355,"N"
6809,"F","M",3.78896093297547,"N"
6810,"C","F",3.39411531532345,"N"
6811,"F","M",3.69673494428128,"N"
6812,"D","M",3.3643284223645,"N"
6813,"F","F",3.6976687894009,"N"
6814,"F","F",3.78931238004627,"N"
6815,"F","M",3.82812610120612,"Y"
6816,"F","M",3.68399667602349,"N"
6817,"D","F",3.52126557566753,"Y"
6818,"A","M",3.47373501608686,"Y"
6819,"F","M",3.70459430705213,"N"
6820,"A","M",3.10851164056552,"Y"
6821,"F","M",3.71460761463287,"N"
6822,"A","F",3.19736589744979,"Y"
6823,"F","M",3.58795206798313,"N"
6824,"F","M",3.75469165370162,"N"
6825,"F","F",3.68350140736321,"N"
6826,"C","M",3.55048929934838,"Y"
6827,"B","M",2.74698067669901,"N"
6828,"F","F",3.64278962843792,"N"
6829,"F","M",3.64025493111987,"N"
6830,"B","M",2.99305670487836,"N"
6831,"F","M",3.72590065043878,"N"
6832,"D","F",3.11859436257909,"N"
6833,"E","M",3.48380371740342,"N"
6834,"D","M",3.39584347595651,"Y"
6835,"D","F",3.23047689787866,"N"
6836,"F","F",3.71777487752822,"N"
6837,"F","F",3.70544118526656,"N"
6838,"B","M",3.28646573090822,"Y"
6839,"F","M",3.73221386228486,"N"
6840,"F","M",3.80153731352205,"N"
6841,"D","F",3.37630330612374,"N"
6842,"F","M",3.67630625451792,"N"
6843,"F","M",3.67536313886033,"N"
6844,"C","M",3.52895155345609,"Y"
6845,"F","M",3.73142295518892,"N"
6846,"C","F",3.44280520023761,"Y"
6847,"D","M",3.39028385885412,"N"
6848,"F","F",3.72364539203049,"N"
6849,"C","F",3.16950025397696,"N"
6850,"C","F",3.44453900180238,"N"
6851,"D","M",3.22152889877928,"N"
6852,"F","F",3.6615803864725,"N"
6853,"F","M",3.81174216469304,"N"
6854,"F","M",3.74367133644544,"N"
6855,"C","M",3.37705518500585,"N"
6856,"F","F",3.7473035378671,"N"
6857,"F","M",3.6372727402006,"N"
6858,"C","F",2.98948919099383,"N"
6859,"A","M",2.97692089948901,"Y"
6860,"F","M",3.68045385680956,"N"
6861,"C","F",3.50699073215544,"N"
6862,"E","F",3.6916454950107,"N"
6863,"F","F",3.73935485777848,"N"
6864,"E","F",3.63538632494241,"N"
6865,"F","F",3.77435674365026,"N"
6866,"D","M",3.4101261103969,"N"
6867,"F","M",3.7082956800508,"N"
6868,"C","F",3.62088883762247,"N"
6869,"C","F",3.57448669974479,"N"
6870,"B","M",3.1898207928971,"Y"
6871,"F","F",3.73004041171025,"N"
6872,"F","M",3.74243635742167,"N"
6873,"F","M",3.73833345541159,"N"
6874,"C","F",3.54689258806312,"N"
6875,"F","M",3.75197223426712,"N"
6876,"F","M",3.64043013669213,"N"
6877,"F","F",3.72984750862514,"N"
6878,"F","F",3.75331803274728,"N"
6879,"F","F",3.6555865500082,"N"
6880,"F","M",3.71243547917919,"N"
6881,"A","M",3.39086667265062,"Y"
6882,"F","M",3.71881539130143,"N"
6883,"D","F",3.47959681476053,"N"
6884,"F","M",3.77238299439052,"Y"
6885,"B","M",3.09180234575738,"Y"
6886,"C","F",3.30334833019942,"Y"
6887,"C","F",3.53927670675409,"Y"
6888,"F","M",3.6783030045138,"N"
6889,"F","F",3.70089743333315,"N"
6890,"F","F",3.65654278637534,"N"
6891,"D","F",3.63629629353554,"N"
